CustomerID,Income,Monthly,Default
1194,19986.0,1325,0
1195,25227.0,1733,0
1196,,1184,0
1197,17053.0,784,0
1198,23455.0,1735,1
1199,19308.0,1452,0
1200,29273.0,1685,0
1201,21681.0,2057,1
1202,20530.0,1255,0
1203,24407.0,1299,0
1204,20785.0,1528,1
1205,21464.0,1358,0
1206,25617.0,985,0
1207,17644.0,1806,1
1208,26019.0,1684,0
1209,23179.0,1310,0
1210,,1568,0
1211,25017.0,1591,0
1212,24908.0,1379,0
1213,25229.0,1184,0
1214,26850.0,1534,0
1215,21275.0,1636,1
1216,18485.0,1867,1
1217,,1425,0
1218,19432.0,1192,0
1219,25542.0,1620,0
1220,26081.0,1822,0
1221,24746.0,1354,0
1222,17500.0,1649,1
1223,23171.0,1408,0
1224,21624.0,1441,0
1225,,1624,0
1226,23745.0,1364,0
1227,24091.0,2077,0
1228,28669.0,1854,0
1229,,1851,0
1230,25559.0,1291,0
1231,22162.0,1503,0
1232,21794.0,2029,1
1233,19494.0,1345,0
1234,22705.0,1583,0
1235,22821.0,2138,0
1236,20639.0,1344,0
1237,22767.0,2149,1
1238,23158.0,1915,0
1239,29983.0,1242,0
1240,24071.0,1566,0
1241,24169.0,1014,0
1242,27602.0,1148,0
1243,20351.0,1359,0
1244,,1556,0
1245,26335.0,1663,0
1246,25978.0,1129,0
1247,,1573,1
1248,26248.0,1031,0
1249,19780.0,1611,0
1250,22923.0,1024,0
1251,21676.0,1268,0
1252,21095.0,1133,0
1253,24664.0,1349,0
1254,,1283,0
1255,20565.0,1173,0
1256,23572.0,1604,0
1257,26950.0,1634,0
1258,,1397,0
1259,19959.0,1215,0
1260,19493.0,1466,1
1261,23719.0,935,0
1262,27621.0,1929,0
1263,21960.0,1080,0
1264,26559.0,1597,0
1265,23733.0,1366,0
1266,28174.0,1793,0
1267,21295.0,1338,0
1268,20745.0,1270,0
1269,22683.0,1254,0
1270,26209.0,1322,0
1271,,1208,0
1272,26624.0,1522,0
1273,34360.0,1575,0
1274,21473.0,1176,1
1275,19473.0,1403,1
1276,23351.0,1044,0
1277,22238.0,2079,1
1278,18400.0,1039,0
1279,23129.0,1276,1
1280,23179.0,1201,0
1281,24024.0,1175,0
1282,31154.0,1649,0
1283,24724.0,859,0
1284,27882.0,1740,0
1285,19118.0,1427,1
1286,18076.0,1999,1
1287,21889.0,1169,1
1288,26322.0,1437,0
1289,21801.0,1241,0
1290,21653.0,946,0
1291,22082.0,1573,0
1292,27562.0,951,0
1293,25588.0,1307,0
1294,21125.0,1423,1
1295,24853.0,1690,1
1296,26806.0,1606,0
1297,15124.0,1429,1
1298,25750.0,1401,0
1299,28813.0,2289,0
1300,28521.0,1215,1
1301,22772.0,1361,0
1302,26344.0,1020,0
1303,29386.0,1658,1
1304,24956.0,1338,0
1305,,1148,0
1306,,1576,1
1307,28276.0,1647,0
1308,21511.0,1090,0
1309,19700.0,1113,0
1310,28999.0,1287,0
1311,,1072,0
1312,28870.0,1325,0
1313,26209.0,1763,0
1314,18851.0,1174,0
1315,28681.0,1473,0
1316,29312.0,1682,0
1317,26323.0,1120,0
1318,23600.0,1426,0
1319,25046.0,1474,0
1320,25200.0,1628,0
1321,,1498,1
1322,20450.0,992,0
1323,20085.0,1363,0
1324,24692.0,1346,0
1325,28516.0,970,0
1326,27460.0,1867,0
1327,22679.0,614,0
1328,21438.0,1441,0
1329,22464.0,1350,0
1330,23995.0,1675,0
1331,21822.0,1444,1
1332,25520.0,1229,0
1333,25752.0,1223,1
1334,20752.0,1553,1
1335,21157.0,1452,0
1336,26810.0,1377,0
1337,25512.0,1716,0
1338,25300.0,1118,0
1339,22310.0,1597,1
1340,26152.0,977,1
1341,29493.0,1510,0
1342,19987.0,1992,1
1343,23350.0,1751,0
1344,,1597,0
1345,28812.0,1074,1
1346,27030.0,1050,1
1347,24146.0,1153,0
1348,25755.0,1106,0
1349,23349.0,1899,1
1350,,1899,1
1351,22009.0,999,0
1352,23690.0,1267,0
1353,19976.0,1227,0
1354,24128.0,818,0
1355,27454.0,1402,0
1356,31078.0,1614,0
1357,23319.0,1693,1
1358,26296.0,1465,0
1359,15914.0,817,0
1360,22798.0,1791,0
1361,25942.0,2043,1
1362,24034.0,945,0
1363,24948.0,1390,0
1364,25718.0,1299,0
1365,22683.0,1599,0
1366,,1700,0
1367,24453.0,1910,1
1368,26217.0,1416,0
1369,19543.0,1635,1
1370,25966.0,1777,0
1371,25812.0,1682,0
1372,22621.0,1742,1
1373,23375.0,1188,0
1374,17721.0,1863,1
1375,23789.0,1777,1
1376,26615.0,1350,0
1377,17278.0,1533,1
1378,28653.0,1153,0
1379,22887.0,1888,1
1380,27086.0,1015,0
1381,22324.0,1885,1
1382,21752.0,1679,1
1383,22986.0,1122,0
1384,,1345,0
1385,25360.0,1647,1
1386,26697.0,1558,0
1387,23467.0,1872,1
1388,24259.0,1447,0
1389,27549.0,1727,0
1390,22230.0,1547,0
1391,21309.0,1416,0
1392,26207.0,1596,0
1393,23123.0,1719,1
1394,23066.0,1585,0
1395,,1597,1
1396,23560.0,1556,0
1397,,1487,0
1398,24444.0,1914,1
1399,,1700,1
1400,19769.0,1234,0
1401,22768.0,1669,1
1402,26040.0,1158,0
1403,23664.0,1397,0
1404,24379.0,1433,1
1405,24307.0,1248,0
1406,21604.0,1263,0
1407,22768.0,1470,1
1408,20233.0,1265,1
1409,23441.0,1496,0
1410,18937.0,1356,0
1411,26574.0,1809,0
1412,,1897,0
1413,,1602,1
1414,19516.0,1233,0
1415,22938.0,1266,0
1416,27313.0,1208,0
1417,30818.0,989,0
1418,26010.0,840,0
1419,28759.0,1626,0
1420,23943.0,607,0
1421,21630.0,1291,0
1422,21432.0,1796,0
1423,23720.0,1927,1
1424,22342.0,1625,0
1425,21072.0,1120,0
1426,28949.0,1674,0
1427,23115.0,1639,0
1428,22957.0,1250,0
1429,23955.0,1910,0
1430,20832.0,1488,0
1431,27361.0,1686,0
1432,29200.0,1433,0
1433,16258.0,1743,1
1434,28061.0,1488,0
1435,21677.0,1979,1
1436,31585.0,1317,0
1437,21934.0,1537,0
1438,,1278,0
1439,22010.0,1971,1
1440,22844.0,1468,0
1441,22812.0,1485,0
1442,23262.0,1551,0
1443,20802.0,860,0
1444,28382.0,1352,0
1445,,1066,0
1446,22085.0,1704,1
1447,,1007,0
1448,,1653,1
1449,27382.0,1146,1
1450,27975.0,1325,0
1451,23758.0,1341,0
1452,27484.0,1655,0
1453,29593.0,1719,0
1454,23250.0,1401,0
1455,19213.0,1903,1
1456,19052.0,1780,0
1457,28214.0,1300,0
1458,18077.0,1551,1
1459,21267.0,1796,0
1460,20726.0,1371,0
1461,22964.0,1384,0
1462,24861.0,919,0
1463,28108.0,1457,0
1464,,1280,0
1465,18999.0,1543,1
1466,28629.0,1123,1
1467,28887.0,1765,0
1468,19894.0,1106,1
1469,,2030,1
1470,,1087,0
1471,,1548,1
1472,23867.0,1493,0
1473,18416.0,1557,1
1474,26311.0,1329,0
1475,22778.0,1920,0
1476,26096.0,943,0
1477,28493.0,1191,0
1478,22707.0,1307,0
1479,21054.0,1576,0
1480,24597.0,1350,0
1481,25469.0,1868,1
1482,24456.0,1625,0
1483,24757.0,1433,0
1484,20192.0,1755,1
1485,23097.0,1471,0
1486,20208.0,1023,0
1487,25122.0,1155,0
1488,23341.0,1377,0
1489,22951.0,1342,0
1490,21487.0,1207,0
1491,25978.0,1224,0
1492,25376.0,1613,1
1493,23257.0,1379,0
1494,,1428,0
1495,,1377,0
1496,22461.0,1723,1
1497,25547.0,1202,0
1498,,1589,1
1499,27284.0,1387,0
1500,,1291,0
1501,26190.0,1662,0
1502,22858.0,1859,1
1503,23382.0,1467,0
1504,25514.0,1076,0
1505,,1324,0
1506,22257.0,1835,1
1507,27653.0,1198,0
1508,26293.0,1746,1
1509,25671.0,1405,0
1510,24663.0,1235,0
1511,25467.0,1627,0
1512,19743.0,1667,1
1513,28252.0,1604,0
1514,27011.0,1483,1
1515,19097.0,1357,0
1516,21807.0,1475,0
1517,22293.0,1795,0
1518,23521.0,1365,0
1519,26425.0,1204,1
1520,23585.0,980,0
1521,23300.0,1514,0
1522,23937.0,1498,0
1523,,1288,1
1524,22364.0,984,0
1525,,1703,1
1526,17114.0,1657,1
1527,25401.0,1401,0
1528,26303.0,724,0
1529,21058.0,1683,1
1530,25231.0,1378,0
1531,25960.0,1783,0
1532,31258.0,1570,0
1533,25980.0,1252,0
1534,21765.0,911,1
1535,27130.0,1804,1
1536,27873.0,1690,0
1537,27451.0,1739,0
1538,18343.0,1159,0
1539,,1413,0
1540,,1796,0
1541,23601.0,1489,0
1542,23152.0,1096,0
1543,28279.0,1302,1
1544,21491.0,1343,1
1545,23355.0,1320,0
1546,24712.0,1743,0
1547,30275.0,1502,0
1548,19907.0,1603,0
1549,21868.0,1342,1
1550,24492.0,1112,1
1551,25354.0,1660,0
1552,25936.0,1341,0
1553,23910.0,1412,0
1554,23913.0,1840,1
1555,20408.0,1729,0
1556,27305.0,1856,0
1557,24699.0,524,1
1558,27982.0,1595,0
1559,,1269,0
1560,24560.0,1503,0
1561,29078.0,1581,0
1562,24982.0,1555,0
1563,24522.0,1861,1
1564,27771.0,1822,0
1565,20951.0,1192,0
1566,23622.0,1243,0
1567,25661.0,1530,0
1568,24193.0,1106,0
1569,24409.0,2174,1
1570,25213.0,1704,0
1571,23743.0,1606,0
1572,20875.0,1478,1
1573,18166.0,1490,1
1574,25150.0,1471,0
1575,22336.0,1830,1
1576,22782.0,1996,0
1577,27991.0,1590,0
1578,26915.0,1994,0
1579,23270.0,1464,0
1580,21646.0,1992,1
1581,28180.0,1124,0
1582,27889.0,1495,1
1583,21759.0,856,0
1584,23758.0,1577,1
1585,22563.0,1887,0
1586,24887.0,1373,0
1587,22537.0,1492,0
1588,22301.0,2190,1
1589,28389.0,1773,0
1590,29304.0,1451,0
1591,,1670,0
1592,23256.0,2119,1
1593,22369.0,1617,1
1594,26976.0,1724,0
1595,27010.0,1489,0
1596,23572.0,1262,0
1597,20342.0,1407,1
1598,,1464,0
1599,27971.0,1255,0
1600,27924.0,1253,0
1601,20800.0,1686,1
1602,,1260,0
1603,27107.0,1666,0
1604,24944.0,1150,0
1605,25165.0,1531,0
1606,19952.0,1706,1
1607,16937.0,1404,1
1608,20055.0,2138,1
1609,20570.0,1359,0
1610,19816.0,1526,1
1611,24474.0,1244,0
1612,18698.0,1499,0
1613,,1793,1
1614,19689.0,1331,0
1615,28234.0,1639,0
1616,20794.0,1481,1
1617,25477.0,1482,0
1618,21046.0,1471,1
1619,20282.0,1299,0
1620,24927.0,2273,1
1621,24832.0,1339,0
1622,27199.0,1841,0
1623,24294.0,1580,0
1624,27669.0,1141,0
1625,23957.0,2117,0
1626,25923.0,1758,1
1627,17904.0,1369,1
1628,25165.0,1844,1
1629,26037.0,1487,0
1630,19963.0,1640,1
1631,27814.0,1668,0
1632,26048.0,1356,0
1633,22035.0,1389,0
1634,24569.0,1440,0
1635,25725.0,1659,0
1636,26262.0,925,0
1637,23265.0,1108,0
1638,22441.0,1530,1
1639,25912.0,1656,0
1640,24433.0,1563,0
1641,22428.0,1283,0
1642,,1562,1
1643,21430.0,1598,1
1644,26566.0,1732,0
1645,25378.0,1271,0
1646,20254.0,1496,1
1647,25033.0,1307,0
1648,,1706,1
1649,21983.0,1358,0
1650,20588.0,2082,1
1651,24996.0,1626,0
1652,17072.0,1557,1
1653,21183.0,1827,1
1654,25152.0,1740,0
1655,29504.0,1088,0
1656,27581.0,1793,0
1657,20733.0,1241,1
1658,25847.0,2418,0
1659,24093.0,1788,1
1660,21539.0,952,0
1661,22520.0,1216,0
1662,26564.0,1670,0
1663,23827.0,1540,0
1664,,1577,1
1665,22772.0,1749,1
1666,26061.0,1745,0
1667,20621.0,1842,1
1668,27353.0,1935,0
1669,24618.0,1944,0
1670,24083.0,1717,0
1671,23069.0,1103,0
1672,21415.0,1961,1
1673,25657.0,1122,0
1674,24757.0,1739,0
1675,24825.0,1120,0
1676,30240.0,1124,0
1677,24115.0,1930,1
1678,22312.0,1236,0
1679,21931.0,1313,0
1680,24329.0,1776,0
1681,,1480,0
1682,,1398,0
1683,29619.0,1690,0
1684,21707.0,1748,0
1685,19743.0,960,0
1686,27782.0,1771,0
1687,25149.0,1623,0
1688,28660.0,1813,0
1689,25074.0,1607,0
1690,21065.0,1792,1
1691,22891.0,1998,1
1692,24220.0,1603,0
1693,20041.0,1050,0
1694,24578.0,1436,0
1695,31617.0,1682,0
1696,25576.0,1594,0
1697,23729.0,1346,0
1698,27793.0,1398,0
1699,19780.0,1225,0
1700,24550.0,1882,1
1701,28914.0,1792,0
1702,22845.0,1596,0
1703,23399.0,1505,0
1704,,1891,0
1705,22803.0,1568,0
1706,23927.0,1558,0
1707,20824.0,1292,0
1708,27209.0,1465,0
1709,20581.0,1348,0
1710,27703.0,1818,0
1711,,1441,0
1712,25890.0,1411,0
1713,,1139,0
1714,25520.0,1196,0
1715,21103.0,1156,1
1716,21488.0,1504,0
1717,24699.0,1230,0
1718,17001.0,1398,0
1719,25555.0,1064,0
1720,24501.0,1510,0
1721,23808.0,1130,0
1722,24012.0,1773,0
1723,23767.0,1337,0
1724,22460.0,1909,1
1725,22304.0,938,0
1726,19278.0,1655,1
1727,26081.0,1297,0
1728,26453.0,1796,0
1729,18081.0,1798,0
1730,21957.0,1328,0
1731,26585.0,1463,0
1732,24788.0,1591,0
1733,27975.0,1341,0
1734,24777.0,1140,0
1735,21646.0,1282,0
1736,28860.0,1665,0
1737,,1475,1
1738,20994.0,1452,1
1739,26242.0,1756,0
1740,23876.0,1402,0
1741,19123.0,2577,1
1742,22234.0,1009,0
1743,,1711,1
1744,23826.0,1346,0
1745,21312.0,1583,1
1746,29381.0,1221,0
1747,23213.0,1933,1
1748,21214.0,1156,0
1749,19645.0,1388,1
1750,26062.0,1416,0
1751,18751.0,1480,1
1752,24789.0,1821,0
1753,22962.0,1126,0
1754,31992.0,1140,0
1755,,1340,0
1756,28888.0,1540,0
1757,,1465,0
1758,21092.0,1607,1
1759,28580.0,1855,0
1760,22633.0,1131,1
1761,27478.0,844,0
1762,22963.0,1947,1
1763,29929.0,1682,0
1764,23068.0,1283,0
1765,24689.0,1507,0
1766,,1798,1
1767,28386.0,1669,0
1768,28735.0,1601,0
1769,26405.0,1587,0
1770,25271.0,1263,0
1771,27673.0,1670,1
1772,25384.0,1720,0
1773,26976.0,1708,0
1774,,1657,0
1775,20507.0,1904,1
1776,25973.0,1275,0
1777,21789.0,1039,0
1778,19563.0,1670,0
1779,23268.0,1693,1
1780,,1165,0
1781,,1148,0
1782,21790.0,2047,0
1783,20889.0,951,0
1784,,1277,0
1785,27270.0,1593,0
1786,24015.0,1440,0
1787,20852.0,1114,0
1788,23003.0,1213,1
1789,27683.0,1683,0
1790,22116.0,1407,1
1791,27680.0,1740,1
1792,26779.0,2091,1
1793,27436.0,1670,0
1794,22942.0,1390,1
1795,24351.0,1456,1
1796,22485.0,910,0
1797,17942.0,865,1
1798,26788.0,1086,0
1799,21368.0,1967,1
1800,,1744,1
1801,25106.0,1064,0
1802,24410.0,1514,1
1803,25332.0,1376,0
1804,25986.0,1149,0
1805,22430.0,1969,1
1806,21562.0,1537,0
1807,25958.0,1600,0
1808,26698.0,1516,1
1809,18712.0,1498,0
1810,21268.0,1359,0
1811,22808.0,1505,0
1812,24392.0,1940,0
1813,,1275,0
1814,26292.0,1954,1
1815,20431.0,1575,1
1816,19521.0,1571,0
1817,,1191,0
1818,26659.0,1343,0
1819,22953.0,1424,0
1820,27577.0,1640,0
1821,26206.0,1606,0
1822,21821.0,1817,1
1823,,1265,0
1824,26876.0,1336,0
1825,31636.0,2365,1
1826,,1085,0
1827,17018.0,1573,1
1828,22120.0,1748,0
1829,23793.0,1041,0
1830,24219.0,1829,1
1831,26602.0,1506,0
1832,22706.0,1411,0
1833,,1406,0
1834,26640.0,1687,0
1835,21125.0,1715,0
1836,17276.0,958,0
1837,23085.0,1995,0
1838,,1660,0
1839,24635.0,1345,0
1840,24157.0,1918,1
1841,22692.0,1767,1
1842,24137.0,1782,0
1843,16972.0,1364,0
1844,26527.0,1850,0
1845,26571.0,1830,0
1846,29077.0,916,0
1847,19187.0,1456,1
1848,20740.0,1476,1
1849,,1780,0
1850,25887.0,1677,0
1851,23694.0,1764,0
1852,26860.0,1222,1
1853,24679.0,1030,0
1854,20445.0,1073,0
1855,21764.0,1450,0
1856,16748.0,1115,1
1857,27260.0,976,0
1858,21199.0,1008,0
1859,25912.0,1560,0
1860,20054.0,1853,1
1861,25457.0,2129,0
1862,27791.0,2414,1
1863,21053.0,1896,1
1864,,1223,0
1865,,1606,0
1866,20678.0,1781,1
1867,20913.0,1865,1
1868,24989.0,2088,0
1869,,2108,1
1870,26454.0,1653,1
1871,,1654,1
1872,,1425,0
1873,23838.0,1819,1
1874,27446.0,1359,0
1875,26630.0,1705,0
1876,19633.0,1189,0
1877,25922.0,1245,0
1878,20838.0,1651,0
1879,21368.0,1434,0
1880,20390.0,1545,0
1881,,1937,1
1882,26064.0,2415,1
1883,20429.0,1522,0
1884,22191.0,1413,0
1885,19815.0,1364,1
1886,24921.0,1606,0
1887,21834.0,1629,1
1888,22916.0,1533,0
1889,27848.0,1665,0
1890,18778.0,1580,0
1891,20699.0,1828,1
1892,20563.0,727,0
1893,23742.0,1016,0
1894,26141.0,1386,0
1895,16554.0,1585,1
1896,29000.0,1358,0
1897,22048.0,1149,0
1898,23168.0,2102,0
1899,21921.0,1449,0
1900,21343.0,1551,1
1901,21852.0,1338,0
1902,22158.0,1730,0
1903,24777.0,1325,0
1904,24991.0,1518,0
1905,23139.0,1228,1
1906,22248.0,1114,0
1907,26393.0,1278,0
1908,20452.0,1544,0
1909,22916.0,1331,0
1910,28869.0,1858,0
1911,27351.0,1725,0
1912,24034.0,1692,0
1913,22140.0,1772,1
1914,19792.0,1488,0
1915,26409.0,1395,0
1916,26109.0,1419,0
1917,29732.0,1766,0
1918,23304.0,2002,1
1919,26037.0,1596,0
1920,24569.0,1758,0
1921,20991.0,1619,0
1922,20717.0,1680,1
1923,24998.0,1451,0
1924,18003.0,1041,1
1925,24965.0,2193,0
1926,27678.0,1850,0
1927,26947.0,1130,0
1928,22090.0,1282,0
1929,,1525,1
1930,25944.0,1675,0
1931,24888.0,919,1
1932,24080.0,1597,0
1933,24792.0,1643,0
1934,26559.0,1201,0
1935,28204.0,1039,0
1936,20642.0,1348,0
1937,23162.0,1308,1
1938,21998.0,1417,0
1939,21414.0,1568,0
1940,27068.0,1884,0
1941,24567.0,1755,0
1942,,1299,0
1943,25862.0,1344,0
1944,21838.0,1617,1
1945,15291.0,1653,0
1946,23482.0,719,1
1947,18107.0,1856,1
1948,24946.0,1337,0
1949,26227.0,1378,0
1950,23594.0,1859,1
1951,23683.0,1099,0
1952,24761.0,1674,0
1953,21517.0,1649,1
1954,23527.0,1929,1
1955,20639.0,1570,1
1956,23741.0,1457,0
1957,,1413,1
1958,24682.0,897,0
1959,19267.0,941,0
1960,22510.0,1572,0
1961,27985.0,1774,0
1962,26347.0,1596,0
1963,23850.0,1798,1
1964,19793.0,1409,0
1965,22468.0,1812,1
1966,26139.0,1194,0
1967,26568.0,1714,0
1968,25490.0,1386,0
1969,21685.0,1074,0
1970,19655.0,1275,0
1971,28916.0,1582,0
1972,20264.0,1572,1
1973,21966.0,1641,0
1974,,1274,0
1975,24716.0,1181,0
1976,23745.0,1489,0
1977,29118.0,1356,0
1978,25887.0,981,0
1979,22124.0,1560,1
1980,25958.0,1525,0
1981,18644.0,1214,0
1982,26817.0,1507,0
1983,27631.0,1336,0
1984,,1538,0
1985,25361.0,1341,0
1986,25225.0,1852,0
1987,,1499,0
1988,25646.0,1527,0
1989,27584.0,1577,0
1990,29948.0,1149,0
1991,26628.0,1600,0
1992,22978.0,1110,0
1993,26347.0,1302,0
1994,19056.0,1360,1
1995,,1595,0
1996,25925.0,1438,0
1997,26262.0,1789,0
1998,22931.0,1607,0
1999,24766.0,1387,0
2000,25509.0,1134,0
